# Grain Tolerance Angle: 5.00
# Column 1-3: Average orientation (phi1, PHI, phi2) in degrees
# Column 4-6: Average orientation (phi1, PHI, phi2) in radians
# Column 7-8: Average Position (x, y) in microns
# Column 9: Area of grain in square microns
# Column 10: Diameter of grain in microns
# Line N: For each line of data, there are all informations about a grain.

219.3400,31.9830,127.6300,3.8282,0.5582,2.2275,8059.3500,29.2580,8811.0000,105.9200
126.6140,36.9090,261.1000,2.2098,0.6442,4.5570,8147.0200,10.3030,684.0000,29.5100
46.6840,55.0120,323.1400,0.8148,0.9602,5.6399,8217.2900,26.5320,5886.0000,86.5700
165.6450,24.0670,222.5400,2.8911,0.4201,3.8841,8300.2400,43.0490,6075.0000,87.9500
344.6610,34.1870,38.7900,6.0155,0.5967,0.6771,8346.5800,8.5790,513.0000,25.5600
344.6610,26.7160,27.5700,6.0155,0.4663,0.4812,8371.9900,46.8270,5364.0000,82.6400
202.3210,30.3840,150.4100,3.5312,0.5303,2.6251,8405.7900,5.5710,126.0000,12.6700
195.4250,24.3510,144.6400,3.4108,0.4250,2.5245,8417.3500,34.0450,1809.0000,47.9900
187.0370,26.0450,169.2100,3.2644,0.4546,2.9532,8416.5000,0.0000,18.0000,4.7900
333.0550,10.4710,32.1700,5.8129,0.1828,0.5614,8443.2000,10.4460,747.0000,30.8400
172.3440,44.9950,222.1600,3.0080,0.7853,3.8774,8467.5600,3.8400,225.0000,16.9300
207.5350,21.7140,134.3200,3.6222,0.3790,2.3442,8485.1200,22.5290,2349.0000,54.6900
154.3880,43.5060,218.1000,2.6946,0.7593,3.8065,8533.2000,29.9910,3105.0000,62.8800
48.7140,18.5890,308.2900,0.8502,0.3244,5.3806,8585.1300,16.8510,1575.0000,44.7800
17.2830,24.0160,338.4400,0.3016,0.4192,5.9069,8615.4000,8.4000,450.0000,23.9400
47.6620,23.9620,303.7400,0.8319,0.4182,5.3012,8649.7600,13.0000,1512.0000,43.8800
191.2920,45.5820,149.6400,3.3387,0.7956,2.6117,8691.0000,0.0000,27.0000,5.8600
79.0940,32.4200,302.3800,1.3804,0.5658,5.2775,8746.1500,24.1950,4302.0000,74.0100
203.9130,29.2560,136.6000,3.5590,0.5106,2.3841,8818.5100,25.3020,3006.0000,61.8700
214.3470,22.8100,126.7500,3.7411,0.3981,2.2123,8887.8600,28.4390,5274.0000,81.9500
27.1880,34.1600,322.5200,0.4745,0.5962,5.6291,8970.1100,39.9330,6858.0000,93.4400
150.3120,50.8660,226.9400,2.6234,0.8878,3.9609,9030.6800,9.9610,927.0000,34.3600
237.2870,34.4610,116.5800,4.1414,0.6015,2.0346,9079.4500,20.3110,2196.0000,52.8800
169.6700,33.9520,219.5600,2.9613,0.5926,3.8320,9114.0000,2.6840,171.0000,14.7600
1.4610,20.9050,15.8300,0.0255,0.3649,0.2762,9174.4200,12.0540,1998.0000,50.4400
203.9960,29.2290,145.2100,3.5604,0.5101,2.5344,9234.7500,8.4120,873.0000,33.3400
335.6960,27.5620,55.0200,5.8590,0.4810,0.9603,9265.6900,8.8540,369.0000,21.6800
45.4760,8.7280,299.4900,0.7937,0.1523,5.2271,9295.3400,20.5690,1944.0000,49.7500
18.8240,7.7710,336.2900,0.3285,0.1356,5.8693,9332.3700,17.6690,1062.0000,36.7700
54.4160,52.1400,318.7700,0.9497,0.9100,5.5637,9350.6600,9.0000,234.0000,17.2600
27.7970,52.6430,317.5000,0.4852,0.9188,5.5413,9364.4800,11.2370,531.0000,26.0000
164.5530,30.9770,205.0800,2.8720,0.5407,3.5794,9398.7700,32.1980,3537.0000,67.1100
16.9240,7.4560,338.7600,0.2954,0.1301,5.9124,9449.8700,13.2170,1953.0000,49.8700
45.8190,44.0350,312.5600,0.7997,0.7686,5.4552,9490.2900,2.5710,63.0000,8.9600
32.6760,44.5630,321.8000,0.5703,0.7778,5.6164,9521.8100,34.9770,4275.0000,73.7800
212.1270,33.1650,140.8100,3.7023,0.5788,2.4576,9537.0000,0.7500,36.0000,6.7700
211.0580,20.6950,145.6400,3.6837,0.3612,2.5419,9562.1900,10.8170,981.0000,35.3400
235.6640,14.2380,111.8100,4.1131,0.2485,1.9514,9598.0200,14.6320,954.0000,34.8500
337.8840,25.8070,49.4500,5.8972,0.4504,0.8632,9633.7600,8.5140,999.0000,35.6600
354.7010,44.3730,46.7500,6.1907,0.7745,0.8160,9696.6000,10.2170,954.0000,34.8500
114.9360,46.0900,227.4800,2.0060,0.8044,3.9703,9739.3700,16.5690,1566.0000,44.6500
345.8630,36.4760,52.2400,6.0365,0.6366,0.9118,9775.0600,10.1170,846.0000,32.8200
350.8410,37.0920,356.1200,6.1233,0.6474,6.2155,9806.9400,18.2690,1305.0000,40.7600
351.2860,39.8010,1.8200,6.1311,0.6947,0.0317,9840.2800,10.0690,783.0000,31.5700
211.0580,28.9870,146.2400,3.6837,0.5059,2.5523,9875.0100,24.6840,1224.0000,39.4800
353.2990,37.6880,357.1300,6.1662,0.6578,6.2331,9910.4200,11.0760,1782.0000,47.6300
1.5130,36.4920,346.8500,0.0264,0.6369,6.0536,9957.0000,2.1430,189.0000,15.5100
329.3530,26.1870,61.5000,5.7483,0.4571,1.0733,10013.0600,10.8590,1917.0000,49.4000
101.2680,19.9370,243.4500,1.7675,0.3480,4.2490,10102.6000,20.7890,3717.0000,68.7900
195.9520,24.0140,151.5600,3.4200,0.4191,2.6452,10223.7400,35.7240,12210.0000,124.7000
204.4070,28.8210,135.6900,3.5676,0.5030,2.3682,10318.8800,9.0000,576.0000,27.0800
197.8030,38.0250,135.7200,3.4523,0.6637,2.3688,10346.8800,13.1350,666.0000,29.1200
91.1770,15.0230,254.0600,1.5914,0.2622,4.4342,10372.0100,9.3330,729.0000,30.4700
1.7300,36.5530,345.3300,0.0302,0.6380,6.0271,10399.1400,4.1380,261.0000,18.2300
64.6010,15.2960,273.8400,1.1275,0.2670,4.7793,10426.8000,4.0500,360.0000,21.4100
300.5610,40.0000,64.5600,5.2458,0.6981,1.1268,10546.3400,40.7630,16150.0000,143.3800
212.0920,29.2760,175.7200,3.7017,0.5110,3.0669,10682.4000,23.1390,3825.0000,69.7900
215.2130,13.9360,178.6100,3.7562,0.2432,3.1174,10749.0200,10.6620,1413.0000,42.4200
186.6470,5.1350,160.4900,3.2576,0.0896,2.8010,10813.4000,10.0700,1413.0000,42.4200
10.1720,36.6070,337.5900,0.1775,0.6389,5.8920,10864.6100,6.0900,603.0000,27.7100
254.0490,20.7310,122.6500,4.4340,0.3618,2.1407,10905.7800,5.0910,594.0000,27.5000
203.1090,42.8450,164.1800,3.5449,0.7478,2.8655,10964.7400,7.1760,918.0000,34.1900
56.1210,5.9940,334.5700,0.9795,0.1046,5.8393,11015.9500,4.9660,522.0000,25.7800
33.8880,52.4460,327.3300,0.5915,0.9154,5.7130,11071.1500,15.9920,2340.0000,54.5800
211.9940,41.6040,125.0700,3.7000,0.7261,2.1829,11133.4800,11.1270,1485.0000,43.4800
